timestamp,temperature,vibration,pressure,rpm,fail
2023-01-01 00:00:00,67.48357076505616,0.017881201589886483,48.64301053902555,1492.8288391770536,0
2023-01-01 00:10:00,64.30867849414408,0.01773292945808073,49.38900107389269,1498.3672048129845,0
2023-01-01 00:20:00,68.23844269050346,0.011021784136849925,48.80523787790971,1503.214743929379,0
2023-01-01 00:30:00,72.61514928204012,0.018349549041492816,50.22083609389224,1547.343073082309,0
2023-01-01 00:40:00,63.82923312638332,0.023664145409108724,52.394357062923824,1462.6391345756629,0
2023-01-01 00:50:00,63.8293152152541,0.013628839404616025,48.45791568571759,1457.682650424367,0
2023-01-01 01:00:00,72.89606407753696,0.025242413255252963,52.00164099553683,1561.8309871071488,0
2023-01-01 01:10:00,68.83717364576455,0.02243887410542169,48.43665585530623,1476.867762905935,0
2023-01-01 01:20:00,62.65262807032524,0.01632883339014481,48.30474557500623,1436.8482323211467,0
2023-01-01 01:30:00,67.71280021792982,0.019292351813310762,51.637189236686424,1475.7435028950065,0
2023-01-01 01:40:00,62.68291153593769,0.027991609038205165,51.84387275601523,1483.4973632378,0
2023-01-01 01:50:00,62.671351232148716,0.02366773906752933,51.70281987352531,1577.7481363862883,0
2023-01-01 02:00:00,66.20981135783018,0.02004391827449074,47.368405183563716,1546.241310618837,0
2023-01-01 02:10:00,55.43359877671101,0.01881158341519508,49.0680980438559,1557.376030831612,0
2023-01-01 02:20:00,56.375410837434835,0.020383045352258298,51.64597718400664,1540.9986821173393,0
2023-01-01 02:30:00,62.188562353795135,0.017441182210288484,50.08308368112779,1547.3121835807658,0
2023-01-01 02:40:00,59.93584439832788,0.009476252471404926,47.85261430760507,1465.5958936709842,0
2023-01-01 02:50:00,66.57123666297637,0.030210889552673655,50.91663587825089,1490.0698922323259,0
2023-01-01 03:00:00,60.45987962239394,0.020776624995997008,48.57038548201706,1450.5042343488226,0
2023-01-01 03:10:00,57.93848149332354,0.021990736325612686,53.58904969678442,1489.4755984731482,0
2023-01-01 03:20:00,72.32824384460777,0.019710461250615458,53.08968292483652,1534.2052495467372,0
2023-01-01 03:30:00,63.87111849756732,0.01632441599637706,51.20819485271114,1506.7291642406124,0
2023-01-01 03:40:00,65.33764102343962,0.019070377595256146,52.72201340953955,1565.5740409480147,0
2023-01-01 03:50:00,57.87625906893272,0.012003026189028444,50.129582700246765,1442.9292103886391,0
2023-01-01 04:00:00,62.27808637737409,0.03138543249026653,51.53087498875003,1525.011917534912,0
2023-01-01 04:10:00,65.55461294854933,0.01382744000788802,52.95544059060415,1437.5848599065341,0
2023-01-01 04:20:00,59.24503211288849,0.014840168580764103,50.490997363588626,1504.7088234586822,0
2023-01-01 04:30:00,66.87849009172837,0.017798703978067997,49.489625656971434,1537.0166711278239,0
2023-01-01 04:40:00,61.99680655040598,0.02644037862426189,46.59075608364577,1489.274871658789,0
2023-01-01 04:50:00,63.54153125103362,0.020072544996313273,49.833732948557014,1527.556330204348,0
2023-01-01 05:00:00,61.991466938853016,0.013819321019847688,51.646846369124624,1452.0133832583533,0
2023-01-01 05:10:00,74.26139092254469,0.026271691803786697,51.89126685513526,1416.8155010901808,0
2023-01-01 05:20:00,64.93251387631032,0.023655003133927408,51.00873013143682,1527.8514811243901,0
2023-01-01 05:30:00,59.7114453552205,0.022692174786082264,48.91740181007552,1587.2005117037866,0
2023-01-01 05:40:00,69.11272456051594,0.023578671205854204,46.046356862104815,1450.1977529915055,0
2023-01-01 05:50:00,58.89578175014489,0.03197180950291226,49.00956980399053,1561.1097090053397,0
2023-01-01 06:00:00,66.04431797502377,0.030925474475180563,49.391310257892094,1502.1711704408206,0
2023-01-01 06:10:00,55.201649380601125,0.016566423284983523,49.37414206561997,1433.2154239153463,0
2023-01-01 06:20:00,58.359069755507846,0.028119424964055763,51.23711271395585,1443.4247349323919,0
2023-01-01 06:30:00,65.98430617934562,0.021915840948794504,53.97135282202968,1500.7892386680326,0
2023-01-01 06:40:00,68.69233289997705,0.022495479080688746,50.24705840368219,1479.7768856037949,0
2023-01-01 06:50:00,65.85684140594985,0.011538645841783357,49.566536421687076,1434.354351162088,0
2023-01-01 07:00:00,64.4217585880588,0.01914807117305902,49.481556373991815,1415.2980359387298,0
2023-01-01 07:10:00,63.494481522053555,0.015935882048317175,50.24876953381543,1457.6640336036746,0
2023-01-01 07:20:00,57.60739004816286,0.024140294074466547,48.343412479303204,1509.690450416556,0
2023-01-01 07:30:00,61.40077895802646,0.025355402502014027,50.24039711749211,1499.679962369843,0
2023-01-01 07:40:00,62.696806145201066,0.009627568244918443,50.9016246726636,1474.938102124996,0
2023-01-01 07:50:00,70.28561113109458,0.01988982567997865,50.419372127148975,1510.0943597145742,0
2023-01-01 08:00:00,66.71809144784231,0.02560930752397126,50.91508386800956,1552.0013359931345,0
2023-01-01 08:10:00,56.18479922318633,0.019066605188432777,50.86749521869707,1519.7063255217074,0
2023-01-01 08:20:00,66.62041984697397,0.023645318225011824,46.456206635507115,1493.934566430521,0
2023-01-01 08:30:00,63.07458859791842,0.02175582733813542,51.27374031679081,1546.4036003330345,0
2023-01-01 08:40:00,61.61538999847021,0.021708301159763133,48.65797030867509,1452.0074848891852,0
2023-01-01 08:50:00,68.05838144420434,0.018643425109658513,47.80832167399208,1488.7540230222323,0
2023-01-01 09:00:00,70.15499761247976,0.013917095979321451,47.79109634429001,1489.9456032199816,0
2023-01-01 09:10:00,69.65640059558099,0.014392349262874863,50.867083220945055,1438.1523370778577,0
2023-01-01 09:20:00,60.80391238388681,0.023546762572276586,49.5548501455503,1479.006291885782,0
2023-01-01 09:30:00,63.45393812074393,0.020097291277594416,46.63606243202918,1396.2520159552348,0
2023-01-01 09:40:00,66.65631715701782,0.01930743877696388,50.95607563038457,1595.6089023831478,0
2023-01-01 09:50:00,69.8777256356118,0.01788054978838824,47.120783738402345,1453.1293105781845,0
2023-01-01 10:00:00,62.60412881077355,0.01847405577259624,50.279642717036424,1579.3057065710657,0
2023-01-01 10:10:00,64.07170511668092,0.025234558972440698,50.476997851346106,1501.9042252859747,0
2023-01-01 10:20:00,59.468325129969855,0.018323779590659867,51.77115416339009,1528.243206607798,0
